timestamp,open,high,low,close,volume
2023-06-26 07:29:00,121.2600,121.4000,121.2600,121.3900,1083
2023-06-26 07:31:00,121.3500,121.3500,121.3400,121.3400,1881
2023-06-26 07:32:00,121.2700,121.3700,121.2700,121.3700,1152
2023-06-26 07:38:00,121.3100,121.3100,121.3100,121.3100,100
2023-06-26 07:39:00,121.3300,121.3300,121.3300,121.3300,100
2023-06-26 07:41:00,121.3800,121.3800,121.3800,121.3800,100
2023-06-26 07:43:00,121.3900,121.3900,121.3500,121.3500,897
2023-06-26 07:44:00,121.3500,121.3500,121.3500,121.3500,1196
2023-06-26 07:45:00,121.3400,121.3400,121.3300,121.3300,278
2023-06-26 07:46:00,121.3800,121.3800,121.3600,121.3600,300
2023-06-26 07:47:00,121.3800,121.3800,121.3600,121.3600,700
2023-06-26 07:48:00,121.3700,121.3700,121.3700,121.3700,100
2023-06-26 07:49:00,121.4000,121.4300,121.2900,121.3500,1741
2023-06-26 07:50:00,121.3900,121.3900,121.3200,121.3200,400
2023-06-26 07:51:00,121.3900,121.3900,121.3900,121.3900,100
2023-06-26 07:52:00,121.3900,121.4200,121.3800,121.4200,1385
2023-06-26 07:53:00,121.3900,121.4100,121.3900,121.4100,200
2023-06-26 07:55:00,121.4500,121.4600,121.4000,121.4000,1000
2023-06-26 07:57:00,121.3900,121.3900,121.3500,121.3500,304
2023-06-26 07:59:00,121.3300,121.3300,121.3000,121.3000,488
2023-06-26 08:00:00,121.2517,121.4493,121.1400,121.3900,7951
2023-06-26 08:01:00,122.8300,122.8400,121.2000,121.2000,8779
2023-06-26 08:02:00,122.0200,122.0200,121.1500,122.0000,593
2023-06-26 08:03:00,121.3300,121.3300,121.3300,121.3300,300
2023-06-26 08:04:00,121.3500,121.3600,121.3200,121.3600,920
2023-06-26 08:05:00,121.3898,121.4000,121.3898,121.4000,200
2023-06-26 08:06:00,121.3900,121.4200,121.3900,121.4200,1091
2023-06-26 08:07:00,121.4100,121.4100,121.4100,121.4100,100
2023-06-26 08:08:00,121.4000,121.4300,121.3800,121.3800,1126
2023-06-26 08:09:00,121.3500,121.3900,121.3500,121.3900,300
2023-06-26 08:10:00,121.4000,121.4300,121.3700,121.4300,1343
2023-06-26 08:11:00,121.4000,121.4300,121.4000,121.4300,4654
2023-06-26 08:12:00,121.5200,121.5200,121.5200,121.5200,100
2023-06-26 08:13:00,121.6400,121.6400,121.6400,121.6400,800
2023-06-26 08:16:00,121.5600,121.5600,121.4800,121.4800,400
2023-06-26 08:18:00,121.4400,121.4400,121.4100,121.4100,300
2023-06-26 08:19:00,121.4600,121.4600,121.4600,121.4600,100
2023-06-26 08:20:00,121.5100,121.5100,121.5000,121.5000,2300
2023-06-26 08:21:00,121.6000,121.6000,121.5900,121.5900,1149
2023-06-26 08:22:00,121.5600,121.5710,121.5600,121.5710,290
2023-06-26 08:23:00,121.5400,121.7200,121.5400,121.7100,1300
2023-06-26 08:24:00,121.7400,121.7400,121.7400,121.7400,100
2023-06-26 08:25:00,121.6900,121.6900,121.6800,121.6800,300
2023-06-26 08:26:00,121.7100,121.7100,121.7100,121.7100,199
2023-06-26 08:27:00,121.7000,121.7000,121.7000,121.7000,981
2023-06-26 08:28:00,121.7600,121.7600,121.7600,121.7600,200
2023-06-26 08:29:00,121.7000,121.7700,121.7000,121.7700,1300
2023-06-26 08:30:00,121.7500,121.7500,121.7500,121.7500,139
2023-06-26 08:31:00,121.7400,121.7400,121.7400,121.7400,200
2023-06-26 08:32:00,121.7600,121.7600,121.7400,121.7400,500
2023-06-26 08:33:00,121.7500,121.7500,121.7500,121.7500,100
2023-06-26 08:34:00,121.7900,121.7900,121.7900,121.7900,299
2023-06-26 08:35:00,121.8000,121.8200,121.7700,121.8200,1789
2023-06-26 08:36:00,121.8000,121.8000,121.7900,121.7900,371
2023-06-26 08:37:00,121.7500,121.7800,121.6400,121.6400,2744
2023-06-26 08:38:00,121.5900,121.6600,121.5900,121.6300,660
2023-06-26 08:40:00,121.6500,121.6589,121.6500,121.6589,450
2023-06-26 08:41:00,121.6600,121.6600,121.6600,121.6600,300
2023-06-26 08:42:00,121.6700,121.6700,121.5600,121.5900,2207
2023-06-26 08:43:00,121.6600,121.6600,121.6600,121.6600,166
2023-06-26 08:45:00,121.6100,121.6100,121.5600,121.5700,1955
2023-06-26 08:46:00,121.5800,121.5800,121.5500,121.5600,3011
2023-06-26 08:47:00,121.5500,121.5500,121.5500,121.5500,100
2023-06-26 08:48:00,121.5500,121.5700,121.4500,121.5100,3723
2023-06-26 08:49:00,121.5000,121.6300,121.5000,121.6000,1000
2023-06-26 08:50:00,121.6200,121.6200,121.6200,121.6200,200
2023-06-26 08:51:00,121.6500,121.6600,121.5800,121.5800,2660
2023-06-26 08:52:00,121.5700,121.5700,121.5700,121.5700,200
2023-06-26 08:53:00,121.6000,121.6000,121.5401,121.5600,2354
2023-06-26 08:54:00,121.6000,121.6000,121.5900,121.5900,400
2023-06-26 08:55:00,121.6101,121.6300,121.6100,121.6100,2347
2023-06-26 08:56:00,121.6201,121.6600,121.6201,121.6213,2800
2023-06-26 08:57:00,121.6600,121.6600,121.6100,121.6400,1378
2023-06-26 08:58:00,121.6400,121.7100,121.6400,121.7100,2413
2023-06-26 09:00:00,121.7200,121.7500,121.7200,121.7500,1498
2023-06-26 09:01:00,121.7701,121.7900,121.7701,121.7900,200
2023-06-26 09:02:00,121.7700,121.8000,121.7600,121.8000,600
2023-06-26 09:03:00,121.7700,121.7800,121.7700,121.7800,710
2023-06-26 09:04:00,121.7500,121.7600,121.7500,121.7600,1299
2023-06-26 09:05:00,121.7900,121.7900,121.7900,121.7900,100
2023-06-26 09:06:00,121.7500,121.7500,121.5701,121.5701,3006
2023-06-26 09:07:00,121.5900,121.5900,121.5900,121.5900,200
2023-06-26 09:09:00,121.5900,121.5900,121.5500,121.5800,600
2023-06-26 09:10:00,121.5200,121.5200,121.5200,121.5200,200
2023-06-26 09:11:00,121.5700,121.5700,121.4200,121.4200,2336
2023-06-26 09:12:00,121.4500,121.4500,121.4000,121.4000,3462
2023-06-26 09:13:00,121.4600,121.6000,121.4600,121.6000,1834
2023-06-26 09:15:00,121.5200,121.5204,121.5200,121.5204,268
2023-06-26 09:18:00,121.5702,121.5702,121.5702,121.5702,1000
2023-06-26 09:19:00,121.5700,121.6600,121.5700,121.6600,600
2023-06-26 09:20:00,121.5500,121.5500,121.4200,121.5500,4194
2023-06-26 09:21:00,121.5500,121.5500,121.5500,121.5500,928
2023-06-26 09:23:00,121.6300,121.6400,121.6000,121.6400,3352
2023-06-26 09:24:00,121.7100,121.7700,121.7100,121.7300,1889
2023-06-26 09:25:00,121.7300,121.7300,121.4100,121.4100,7557
2023-06-26 09:26:00,121.4100,121.4100,121.2200,121.2900,3954
2023-06-26 09:27:00,121.4000,121.4300,121.1950,121.2600,5181
2023-06-26 09:28:00,121.2200,121.4200,121.1900,121.3900,6083
2023-06-26 09:29:00,121.3700,121.4300,121.3700,121.4000,7027
2023-06-26 09:30:00,121.5000,121.8550,121.4000,121.7100,464406
2023-06-26 09:31:00,121.7050,121.8500,121.5300,121.7500,90991
2023-06-26 09:32:00,121.7500,121.7700,121.2000,121.2600,136730
2023-06-26 09:33:00,121.2700,121.8100,121.1933,121.7100,106127
2023-06-26 09:34:00,121.7200,121.9500,121.7000,121.7500,72527
2023-06-26 09:35:00,121.7600,121.8000,121.4650,121.4700,115502
2023-06-26 09:36:00,121.4600,121.7400,121.4500,121.5450,73262
2023-06-26 09:37:00,121.5400,121.7200,121.4700,121.6600,59019
2023-06-26 09:38:00,121.6600,122.0899,121.6100,122.0899,69492
2023-06-26 09:39:00,122.0900,122.2300,121.9000,121.9550,64074
2023-06-26 09:40:00,121.9532,122.1500,121.9300,121.9664,45808
2023-06-26 09:41:00,121.9550,121.9800,121.6350,121.7200,67665
2023-06-26 09:42:00,121.7300,121.7400,121.5200,121.6300,57859
2023-06-26 09:43:00,121.6200,121.7550,121.5600,121.7205,34508
2023-06-26 09:44:00,121.7303,121.8900,121.7000,121.8800,49872
2023-06-26 09:45:00,121.8750,121.9800,121.8300,121.8901,43536
2023-06-26 09:46:00,121.9050,121.9900,121.8114,121.8180,41148
2023-06-26 09:47:00,121.8300,121.9954,121.8300,121.9954,36366
2023-06-26 09:48:00,122.0000,122.2100,121.9950,122.0800,58032
2023-06-26 09:49:00,122.1000,122.1400,121.9200,121.9200,36392
2023-06-26 09:50:00,121.9400,121.9900,121.8500,121.9700,54904
2023-06-26 09:51:00,121.9900,122.1500,121.9900,122.0300,42008
2023-06-26 09:52:00,122.0400,122.1700,122.0200,122.1400,38561
2023-06-26 09:53:00,122.1500,122.3100,122.1500,122.3000,51835
2023-06-26 09:54:00,122.3100,122.4100,122.1900,122.2248,55873
2023-06-26 09:55:00,122.2300,122.3800,122.2000,122.3300,32307
2023-06-26 09:56:00,122.3200,122.4300,122.3000,122.4300,25741
2023-06-26 09:57:00,122.4400,122.5300,122.4350,122.5100,39150
2023-06-26 09:58:00,122.5200,122.5335,122.4600,122.5300,66942
2023-06-26 09:59:00,122.5300,122.5800,122.4500,122.4650,32632
2023-06-26 10:00:00,122.4700,122.5600,122.4601,122.5400,36432
2023-06-26 10:01:00,122.5400,122.7200,122.5300,122.7200,36369
2023-06-26 10:02:00,122.7000,122.7050,122.4800,122.5300,36375
2023-06-26 10:03:00,122.5300,122.5300,122.3000,122.3000,165799
2023-06-26 10:04:00,122.3200,122.4600,122.3000,122.4450,28213
2023-06-26 10:05:00,122.4500,122.5601,122.3700,122.5601,43731
2023-06-26 10:06:00,122.5800,122.6497,122.4400,122.4400,29279
2023-06-26 10:07:00,122.4301,122.5101,122.4100,122.4400,30927
2023-06-26 10:08:00,122.4201,122.4700,122.3600,122.4600,26120
2023-06-26 10:09:00,122.4750,122.5250,122.3700,122.3850,33213
2023-06-26 10:10:00,122.3800,122.3800,122.1700,122.2200,39163
2023-06-26 10:11:00,122.2275,122.2700,122.1900,122.1900,27914
2023-06-26 10:12:00,122.1850,122.2600,122.1850,122.2000,27849
2023-06-26 10:13:00,122.2000,122.2600,122.2000,122.2400,19251
2023-06-26 10:14:00,122.2300,122.2600,122.1864,122.2500,25689
2023-06-26 10:15:00,122.2500,122.3200,122.2050,122.2700,46393
2023-06-26 10:16:00,122.2500,122.2900,122.1950,122.2500,21475
2023-06-26 10:17:00,122.2400,122.2650,122.1400,122.2000,24721
2023-06-26 10:18:00,122.2100,122.2600,122.1750,122.2100,34274
2023-06-26 10:19:00,122.2100,122.2200,122.1400,122.2000,23168
2023-06-26 10:20:00,122.1900,122.2100,122.0400,122.0600,38342
2023-06-26 10:21:00,122.0400,122.0899,121.9900,122.0200,41649
2023-06-26 10:22:00,122.0300,122.1550,122.0100,122.0100,37267
2023-06-26 10:23:00,122.0000,122.0800,121.9600,122.0800,32005
2023-06-26 10:24:00,122.0800,122.0900,121.9900,122.0200,31198
2023-06-26 10:25:00,122.0100,122.0600,121.9500,121.9700,34179
2023-06-26 10:26:00,121.9900,122.0000,121.8900,121.9400,33328
2023-06-26 10:27:00,121.9400,121.9800,121.8701,121.8850,29263
2023-06-26 10:28:00,121.8850,122.0150,121.8850,121.9631,30797
2023-06-26 10:29:00,121.9600,121.9600,121.8950,121.9200,28376
2023-06-26 10:30:00,121.9100,121.9400,121.8200,121.8400,42064
2023-06-26 10:31:00,121.8400,121.8400,121.6300,121.6600,38904
2023-06-26 10:32:00,121.6600,121.7000,121.5200,121.5400,58953
2023-06-26 10:33:00,121.5450,121.6000,121.5000,121.5500,45666
2023-06-26 10:34:00,121.5600,121.6000,121.5100,121.5400,21423
2023-06-26 10:35:00,121.5600,121.5700,121.5200,121.5374,33453
2023-06-26 10:36:00,121.5250,121.6000,121.5100,121.5300,24638
2023-06-26 10:37:00,121.5200,121.5300,121.4100,121.4600,39430
2023-06-26 10:38:00,121.4600,121.4900,121.4100,121.4800,31199
2023-06-26 10:39:00,121.4800,121.4926,121.3900,121.4500,24390
2023-06-26 10:40:00,121.4400,121.4400,121.2500,121.3500,55784
2023-06-26 10:41:00,121.3500,121.3800,121.2600,121.3450,35274
2023-06-26 10:42:00,121.3400,121.3400,121.2400,121.3300,33829
2023-06-26 10:43:00,121.3300,121.4500,121.2950,121.4050,33650
2023-06-26 10:44:00,121.4000,121.4100,121.3318,121.3700,23929
2023-06-26 10:45:00,121.3700,121.5300,121.3500,121.5217,37212
2023-06-26 10:46:00,121.5200,121.5400,121.4800,121.5400,25309
2023-06-26 10:47:00,121.5300,121.6000,121.5000,121.6000,26231
2023-06-26 10:48:00,121.6000,121.6300,121.5100,121.5280,34927
2023-06-26 10:49:00,121.5300,121.6600,121.5112,121.6400,24340
2023-06-26 10:50:00,121.6650,121.6900,121.6300,121.6800,20821
2023-06-26 10:51:00,121.6899,121.7500,121.6600,121.7400,26666
2023-06-26 10:52:00,121.7450,121.8300,121.7200,121.7500,24894
2023-06-26 10:53:00,121.7600,121.7800,121.7100,121.7800,12403
2023-06-26 10:54:00,121.7850,121.7900,121.6650,121.7050,37135
2023-06-26 10:55:00,121.7100,121.7500,121.6800,121.7468,20312
2023-06-26 10:56:00,121.7500,121.7900,121.7350,121.7400,30476
2023-06-26 10:57:00,121.7350,121.7750,121.6900,121.7100,25912
2023-06-26 10:58:00,121.7100,121.7850,121.6750,121.7135,27954
2023-06-26 10:59:00,121.7150,121.7700,121.6941,121.7700,20951
2023-06-26 11:00:00,121.7700,121.8100,121.7400,121.7500,20533
2023-06-26 11:01:00,121.7600,121.8100,121.7000,121.7850,17099
2023-06-26 11:02:00,121.7750,121.7800,121.6900,121.7000,24123
2023-06-26 11:03:00,121.7100,121.7200,121.6300,121.6600,27513
2023-06-26 11:04:00,121.6600,121.6900,121.5950,121.6000,32229
2023-06-26 11:05:00,121.5900,121.5900,121.4300,121.5100,52829
2023-06-26 11:06:00,121.5200,121.5600,121.3150,121.3800,32660
2023-06-26 11:07:00,121.3700,121.5100,121.3600,121.5100,26515
2023-06-26 11:08:00,121.5000,121.5400,121.4800,121.4950,25655
2023-06-26 11:09:00,121.4900,121.5700,121.4425,121.5500,37269
2023-06-26 11:10:00,121.5400,121.5401,121.3600,121.3700,35229
2023-06-26 11:11:00,121.3600,121.4000,121.3100,121.3800,13914
2023-06-26 11:12:00,121.3700,121.3700,121.2900,121.3200,28365
2023-06-26 11:13:00,121.3200,121.3300,121.2400,121.2650,41111
2023-06-26 11:14:00,121.2700,121.2800,121.1600,121.1700,61285
2023-06-26 11:15:00,121.1500,121.2400,121.1310,121.1310,25189
2023-06-26 11:16:00,121.1450,121.1550,121.0000,121.0500,44795
2023-06-26 11:17:00,121.0550,121.0700,121.0100,121.0551,29441
2023-06-26 11:18:00,121.0800,121.1000,120.9200,120.9612,54550
2023-06-26 11:19:00,120.9700,121.0000,120.8605,120.8605,40138
2023-06-26 11:20:00,120.8600,120.9200,120.8500,120.8750,21875
2023-06-26 11:21:00,120.8800,120.9150,120.7600,120.8150,71705
2023-06-26 11:22:00,120.8100,120.9400,120.8000,120.9300,51339
2023-06-26 11:23:00,120.9300,120.9400,120.8200,120.9100,47265
2023-06-26 11:24:00,120.9002,120.9002,120.8150,120.8200,41269
2023-06-26 11:25:00,120.8300,120.9200,120.8300,120.9150,33920
2023-06-26 11:26:00,120.9200,121.0700,120.8950,121.0500,62776
2023-06-26 11:27:00,121.0400,121.1600,121.0400,121.1400,32119
2023-06-26 11:28:00,121.1500,121.2400,121.1100,121.1300,41079
2023-06-26 11:29:00,121.1300,121.1988,121.0700,121.1500,36573
2023-06-26 11:30:00,121.1400,121.1500,121.0100,121.1200,33202
2023-06-26 11:31:00,121.1100,121.1900,121.1000,121.1500,16619
2023-06-26 11:32:00,121.1400,121.2400,121.0850,121.2200,19807
2023-06-26 11:33:00,121.2100,121.2700,121.1600,121.2200,34609
2023-06-26 11:34:00,121.2300,121.2500,121.1950,121.2200,18232
2023-06-26 11:35:00,121.2300,121.2600,121.2000,121.2442,27018
2023-06-26 11:36:00,121.2400,121.3100,121.2150,121.2650,17156
2023-06-26 11:37:00,121.2800,121.3100,121.2200,121.3000,34380
2023-06-26 11:38:00,121.3000,121.3000,121.2050,121.2200,17139
2023-06-26 11:39:00,121.2200,121.2200,121.1100,121.1400,22434
2023-06-26 11:40:00,121.1300,121.1300,121.0450,121.0750,24593
2023-06-26 11:41:00,121.0700,121.0700,120.9400,120.9550,19074
2023-06-26 11:42:00,120.9400,120.9400,120.8600,120.8700,21292
2023-06-26 11:43:00,120.8700,120.8974,120.7700,120.7900,78754
2023-06-26 11:44:00,120.8000,120.8300,120.7400,120.7700,45875
2023-06-26 11:45:00,120.7750,120.8400,120.7500,120.8400,38260
2023-06-26 11:46:00,120.8500,120.8600,120.6800,120.7300,53613
2023-06-26 11:47:00,120.7400,120.8300,120.7100,120.8050,22553
2023-06-26 11:48:00,120.8200,120.9350,120.8200,120.8300,35044
2023-06-26 11:49:00,120.8200,120.8500,120.7300,120.8300,16847
2023-06-26 11:50:00,120.8200,120.9699,120.7800,120.9650,27223
2023-06-26 11:51:00,120.9700,121.0100,120.9000,120.9450,22992
2023-06-26 11:52:00,120.9500,120.9900,120.9200,120.9714,16233
2023-06-26 11:53:00,120.9600,121.1000,120.9450,121.0850,18826
2023-06-26 11:54:00,121.0800,121.1200,121.0500,121.0900,22409
2023-06-26 11:55:00,121.0950,121.0950,120.9000,120.9050,23160
2023-06-26 11:56:00,120.9000,121.0200,120.9000,121.0000,26416
2023-06-26 11:57:00,121.0050,121.0800,120.9700,121.0700,17780
2023-06-26 11:58:00,121.0700,121.1600,121.0500,121.1400,32771
2023-06-26 11:59:00,121.1300,121.1600,121.1100,121.1400,14341
2023-06-26 12:00:00,121.1400,121.1500,121.0000,121.1200,19674
2023-06-26 12:01:00,121.1100,121.1400,120.9900,121.0550,23287
2023-06-26 12:02:00,121.0700,121.0700,120.9220,120.9220,13062
2023-06-26 12:03:00,120.9400,120.9800,120.8950,120.9700,19983
2023-06-26 12:04:00,120.9700,121.0300,120.9300,120.9300,19973
2023-06-26 12:05:00,120.9300,120.9400,120.7100,120.7100,30360
2023-06-26 12:06:00,120.7100,120.7800,120.6600,120.7689,34531
2023-06-26 12:07:00,120.7500,120.7600,120.6200,120.6300,45084
2023-06-26 12:08:00,120.6200,120.6300,120.5550,120.6150,34432
2023-06-26 12:09:00,120.6200,120.6200,120.5350,120.5600,23449
2023-06-26 12:10:00,120.5600,120.5600,120.4600,120.5200,111973
2023-06-26 12:11:00,120.5400,120.6400,120.5200,120.5800,41209
2023-06-26 12:12:00,120.5700,120.6600,120.5500,120.6100,24608
2023-06-26 12:13:00,120.6000,120.6200,120.5250,120.5250,35146
2023-06-26 12:14:00,120.5300,120.5800,120.4100,120.4100,63154
2023-06-26 12:15:00,120.4100,120.4300,120.3400,120.3500,48069
2023-06-26 12:16:00,120.3450,120.4300,120.2900,120.3400,127235
2023-06-26 12:17:00,120.3350,120.4000,120.2800,120.3600,40835
2023-06-26 12:18:00,120.3400,120.3500,120.2300,120.2500,39052
2023-06-26 12:19:00,120.2500,120.2501,120.1500,120.1800,28618
2023-06-26 12:20:00,120.1800,120.2500,120.1250,120.1900,22264
2023-06-26 12:21:00,120.1700,120.2200,120.0900,120.1350,29830
2023-06-26 12:22:00,120.1500,120.2200,120.1400,120.1800,42181
2023-06-26 12:23:00,120.1900,120.2100,120.0900,120.1150,41321
2023-06-26 12:24:00,120.1000,120.1100,119.9200,119.9200,126079
2023-06-26 12:25:00,119.9200,119.9400,119.8700,119.8900,39718
2023-06-26 12:26:00,119.8900,119.9600,119.8800,119.9200,26781
2023-06-26 12:27:00,119.9200,119.9200,119.8200,119.8600,35150
2023-06-26 12:28:00,119.8600,119.8800,119.8000,119.8300,38441
2023-06-26 12:29:00,119.8200,119.8500,119.7800,119.8100,38895
2023-06-26 12:30:00,119.8100,119.8800,119.7500,119.8700,20801
2023-06-26 12:31:00,119.8700,119.8899,119.8000,119.8300,21534
2023-06-26 12:32:00,119.8200,119.9000,119.7900,119.7900,21633
2023-06-26 12:33:00,119.7800,119.8400,119.7600,119.8200,24385
2023-06-26 12:34:00,119.8100,119.8300,119.7200,119.7300,27561
2023-06-26 12:35:00,119.7300,119.8678,119.7300,119.8550,39431
2023-06-26 12:36:00,119.8600,119.8600,119.8100,119.8100,27478
2023-06-26 12:37:00,119.8200,119.8700,119.7100,119.7150,25606
2023-06-26 12:38:00,119.7100,119.7500,119.6200,119.6400,63657
2023-06-26 12:39:00,119.6400,119.6800,119.5500,119.6300,48441
2023-06-26 12:40:00,119.6200,119.7000,119.6000,119.6000,45676
2023-06-26 12:41:00,119.6000,119.6000,119.2600,119.2734,85489
2023-06-26 12:42:00,119.2800,119.3000,119.0600,119.1100,118530
2023-06-26 12:43:00,119.0900,119.2088,119.0400,119.1900,42873
2023-06-26 12:44:00,119.1800,119.2900,119.1450,119.2800,55473
2023-06-26 12:45:00,119.2800,119.3300,119.2100,119.2842,32920
2023-06-26 12:46:00,119.2950,119.3500,119.2480,119.3000,32236
2023-06-26 12:47:00,119.3200,119.3400,119.1500,119.2200,45449
2023-06-26 12:48:00,119.2300,119.2500,119.1189,119.1200,30109
2023-06-26 12:49:00,119.1200,119.2114,119.0900,119.1600,53306
2023-06-26 12:50:00,119.1400,119.2600,119.1400,119.2450,29988
2023-06-26 12:51:00,119.2400,119.2569,119.1700,119.2120,21432
2023-06-26 12:52:00,119.2100,119.2700,119.0400,119.0500,38873
2023-06-26 12:53:00,119.0400,119.1899,119.0400,119.1800,25376
2023-06-26 12:54:00,119.1800,119.3300,119.1200,119.3100,35407
2023-06-26 12:55:00,119.3200,119.3800,119.3000,119.3000,31010
2023-06-26 12:56:00,119.2950,119.4450,119.2850,119.4300,40259
2023-06-26 12:57:00,119.4300,119.5350,119.3900,119.5100,44788
2023-06-26 12:58:00,119.5161,119.5700,119.4720,119.4720,21766
2023-06-26 12:59:00,119.4800,119.5600,119.4750,119.5400,19589
2023-06-26 13:00:00,119.5600,119.6100,119.4600,119.5709,27241
2023-06-26 13:01:00,119.5800,119.5900,119.4900,119.5400,33661
2023-06-26 13:02:00,119.5400,119.5400,119.3200,119.3300,24147
2023-06-26 13:03:00,119.3500,119.4450,119.3300,119.4200,23628
2023-06-26 13:04:00,119.4300,119.4400,119.3300,119.3426,11179
2023-06-26 13:05:00,119.3500,119.4300,119.3000,119.4200,32042
2023-06-26 13:06:00,119.4100,119.4400,119.3600,119.3800,18907
2023-06-26 13:07:00,119.3801,119.4099,119.3000,119.4099,21603
2023-06-26 13:08:00,119.4050,119.4300,119.3700,119.4300,14654
2023-06-26 13:09:00,119.4500,119.4600,119.3700,119.4485,17879
2023-06-26 13:10:00,119.4600,119.4800,119.3900,119.4250,19274
2023-06-26 13:11:00,119.4500,119.4900,119.3900,119.4350,31946
2023-06-26 13:12:00,119.4300,119.4400,119.3550,119.3550,21663
2023-06-26 13:13:00,119.3500,119.3500,119.2300,119.2700,35858
2023-06-26 13:14:00,119.2600,119.2600,119.1800,119.2400,25451
2023-06-26 13:15:00,119.2400,119.4100,119.2393,119.4017,28725
2023-06-26 13:16:00,119.4100,119.5100,119.3900,119.4950,25570
2023-06-26 13:17:00,119.4800,119.4900,119.4400,119.4700,10632
2023-06-26 13:18:00,119.4800,119.5100,119.4100,119.4400,14481
2023-06-26 13:19:00,119.4300,119.4500,119.3600,119.3800,19090
2023-06-26 13:20:00,119.3800,119.3900,119.3400,119.3600,13032
2023-06-26 13:21:00,119.3701,119.5000,119.3701,119.5000,20943
2023-06-26 13:22:00,119.5000,119.6300,119.5000,119.6200,26458
2023-06-26 13:23:00,119.6000,119.6150,119.5600,119.5800,11395
2023-06-26 13:24:00,119.5700,119.6201,119.5226,119.5226,14140
2023-06-26 13:25:00,119.5200,119.5300,119.4000,119.4000,16241
2023-06-26 13:26:00,119.3900,119.5000,119.3850,119.4500,19768
2023-06-26 13:27:00,119.4528,119.4900,119.4100,119.4200,10604
2023-06-26 13:28:00,119.4200,119.6000,119.4200,119.5700,27312
2023-06-26 13:29:00,119.5650,119.6400,119.5650,119.5800,22554
2023-06-26 13:30:00,119.6000,119.6100,119.5400,119.5750,19899
2023-06-26 13:31:00,119.5700,119.5900,119.5100,119.5300,13488
2023-06-26 13:32:00,119.5300,119.5900,119.5100,119.5700,10479
