timestamp,open,high,low,close,volume
2023-07-06 10:00:00,120.29,120.35,119.2499,119.28,2293781
2023-07-06 11:00:00,119.28,120.08,119.28,119.95,1439152
2023-07-06 12:00:00,119.96,120.8493,119.89,120.785,1026586
2023-07-06 13:00:00,120.8,120.9218,120.43,120.9214,981604
2023-07-06 14:00:00,120.93,121.1499,120.7,121.06,859589
2023-07-06 15:00:00,121.05,121.09,120.64,120.9,2257798
2023-07-06 16:00:00,120.89,120.93,120.75,120.83,2341433
2023-07-06 17:00:00,120.82,120.84,120.8,120.82,5870
2023-07-06 18:00:00,120.82,120.86,120.45,120.6552,8376
2023-07-06 19:00:00,120.57,120.84,120.57,120.68,4819
2023-07-07 04:00:00,120.58,120.66,120.37,120.55,1617
2023-07-07 05:00:00,120.98,120.98,120.86,120.86,200
2023-07-07 06:00:00,120.86,120.86,120.5,120.73,4590
2023-07-07 07:00:00,120.76,120.76,120.57,120.57,1722
2023-07-07 08:00:00,120.59,121.8,120.5,120.83,192215
2023-07-07 09:00:00,120.7,121.45,120.36,121.37,1771146
2023-07-07 10:00:00,121.37,121.5,120.57,121.07,1625900
2023-07-07 11:00:00,121.065,121.18,120.725,120.95,2105784
2023-07-07 12:00:00,120.945,121.39,120.89,121.29,2582043
2023-07-07 13:00:00,121.3,121.75,121.21,121.32,2242426
2023-07-07 14:00:00,121.318,121.445,121.055,121.13,1077037
2023-07-07 15:00:00,121.12,121.12,120.09,120.15,2809731
2023-07-07 16:00:00,120.16,120.29,120.03,120.03,2812845
2023-07-07 17:00:00,120.07,120.15,120.03,120.0973,4106
2023-07-07 18:00:00,120.1175,120.1599,120.1,120.128,3110
2023-07-07 19:00:00,120.15,120.23,120.03,120.15,7590
2023-07-10 04:00:00,120.0,120.0,119.3,119.63,9140
2023-07-10 05:00:00,119.6,119.6,119.31,119.33,2200
2023-07-10 06:00:00,119.36,119.4,119.15,119.3,4511
2023-07-10 07:00:00,119.5,119.71,119.1,119.63,18320
2023-07-10 08:00:00,119.4,119.83,119.11,119.2,97490
2023-07-10 09:00:00,119.24,119.3,116.83,117.135,3739208
2023-07-10 10:00:00,117.12,118.69,117.08,117.665,3489088
2023-07-10 11:00:00,117.66,117.85,117.19,117.2,2232563
2023-07-10 12:00:00,117.2,117.36,116.78,117.175,2996876
2023-07-10 13:00:00,117.19,117.34,116.91,117.0301,2354256
2023-07-10 14:00:00,117.04,117.44,116.91,117.2291,2585974
2023-07-10 15:00:00,117.23,117.26,116.64,116.87,5526633
2023-07-10 16:00:00,116.88,117.05,116.85,116.95,4670484
2023-07-10 17:00:00,116.95,116.99,116.87,116.9396,12107
2023-07-10 18:00:00,116.92,116.98,116.85,116.91,15654
2023-07-10 19:00:00,116.91,116.99,116.88,116.99,7173
